filename,first_commit,latest_commit,forecast_date,source,indicator,model,diff,retrospective
2023-10-05-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-10-05,survstat,rsv,KIT-simple_nowcast,60 days,True
2023-10-12-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-10-12,survstat,rsv,KIT-simple_nowcast,53 days,True
2023-10-19-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-10-19,survstat,rsv,KIT-simple_nowcast,46 days,True
2023-10-26-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-10-26,survstat,rsv,KIT-simple_nowcast,39 days,True
2023-11-02-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-11-02,survstat,rsv,KIT-simple_nowcast,32 days,True
2023-11-09-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-11-09,survstat,rsv,KIT-simple_nowcast,25 days,True
2023-11-16-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-11-16,survstat,rsv,KIT-simple_nowcast,18 days,True
2023-11-23-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-11-23,survstat,rsv,KIT-simple_nowcast,11 days,True
2023-11-30-survstat-rsv-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-11-30,survstat,rsv,KIT-simple_nowcast,4 days,True
2024-10-03-survstat-rsv-KIT-simple_nowcast.csv,2024-10-17,2024-10-17,2024-10-03,survstat,rsv,KIT-simple_nowcast,14 days,True
2024-10-10-survstat-rsv-KIT-simple_nowcast.csv,2024-10-17,2024-10-17,2024-10-10,survstat,rsv,KIT-simple_nowcast,7 days,True
2024-10-17-survstat-rsv-KIT-simple_nowcast.csv,2024-10-18,2024-10-18,2024-10-17,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-10-24-survstat-rsv-KIT-simple_nowcast.csv,2024-10-25,2024-10-25,2024-10-24,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-10-31-survstat-rsv-KIT-simple_nowcast.csv,2024-11-01,2024-11-01,2024-10-31,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-11-07-survstat-rsv-KIT-simple_nowcast.csv,2024-11-08,2024-11-08,2024-11-07,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-11-14-survstat-rsv-KIT-simple_nowcast.csv,2024-11-15,2024-11-15,2024-11-14,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-11-21-survstat-rsv-KIT-simple_nowcast.csv,2024-11-22,2024-11-22,2024-11-21,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-11-28-survstat-rsv-KIT-simple_nowcast.csv,2024-11-29,2024-11-29,2024-11-28,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-12-05-survstat-rsv-KIT-simple_nowcast.csv,2024-12-11,2024-12-11,2024-12-05,survstat,rsv,KIT-simple_nowcast,6 days,True
2024-12-12-survstat-rsv-KIT-simple_nowcast.csv,2024-12-13,2024-12-13,2024-12-12,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-12-19-survstat-rsv-KIT-simple_nowcast.csv,2024-12-20,2024-12-20,2024-12-19,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-01-09-survstat-rsv-KIT-simple_nowcast.csv,2025-01-11,2025-01-11,2025-01-09,survstat,rsv,KIT-simple_nowcast,2 days,False
2025-01-16-survstat-rsv-KIT-simple_nowcast.csv,2025-01-17,2025-01-17,2025-01-16,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-01-23-survstat-rsv-KIT-simple_nowcast.csv,2025-01-24,2025-01-24,2025-01-23,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-02-06-survstat-rsv-KIT-simple_nowcast.csv,2025-02-07,2025-02-07,2025-02-06,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-02-13-survstat-rsv-KIT-simple_nowcast.csv,2025-02-14,2025-02-14,2025-02-13,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-02-20-survstat-rsv-KIT-simple_nowcast.csv,2025-02-21,2025-02-21,2025-02-20,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-02-27-survstat-rsv-KIT-simple_nowcast.csv,2025-02-28,2025-02-28,2025-02-27,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-03-06-survstat-rsv-KIT-simple_nowcast.csv,2025-03-07,2025-03-07,2025-03-06,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-03-13-survstat-rsv-KIT-simple_nowcast.csv,2025-03-14,2025-03-14,2025-03-13,survstat,rsv,KIT-simple_nowcast,1 days,False
2025-03-20-survstat-rsv-KIT-simple_nowcast.csv,2025-03-26,2025-03-26,2025-03-20,survstat,rsv,KIT-simple_nowcast,6 days,True
2025-03-27-survstat-rsv-KIT-simple_nowcast.csv,2025-03-28,2025-03-28,2025-03-27,survstat,rsv,KIT-simple_nowcast,1 days,False
2024-10-17-survstat-rsv-MPIDS-PS_embedding.csv,2024-10-18,2024-10-18,2024-10-17,survstat,rsv,MPIDS-PS_embedding,1 days,False
2024-01-11-survstat-rsv-RIVM-GAM.csv,2024-01-12,2024-01-12,2024-01-11,survstat,rsv,RIVM-GAM,1 days,False
2024-01-18-survstat-rsv-RIVM-GAM.csv,2024-01-19,2024-01-19,2024-01-18,survstat,rsv,RIVM-GAM,1 days,False
2024-01-25-survstat-rsv-RIVM-GAM.csv,2024-01-26,2024-01-26,2024-01-25,survstat,rsv,RIVM-GAM,1 days,False
2024-02-01-survstat-rsv-RIVM-GAM.csv,2024-02-02,2024-02-02,2024-02-01,survstat,rsv,RIVM-GAM,1 days,False
